Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 29 2018,ILCHI,74,WISML,56,L,-4.5,L,139.0,U
Jan 27 2018,CLEST,47,WISML,70,W,-9.5,W,134.0,U
Jan 25 2018,YOUNG,55,WISML,66,W,-8.0,W,147.5,U
Jan 20 2018,WRIGH,61,WISML,66,W,0.0,W,135.0,U
Jan 18 2018,N.KENT,91,WISML,64,L,+4.5,L,138.5,O
Jan 15 2018,WISML,92,WISGB,99,L,+2.5,L,142.5,O
Jan 12 2018,WISML,73,ILCHI,88,L,+1.0,L,136.0,O
Jan 10 2018,WISML,71,IUPUI,72,L,+2.0,L,134.5,O
Jan 6 2018,WISML,67,CLEST,63,W,+3.0,W,137.5,U
Jan 4 2018,WISML,63,YOUNG,72,L,+7.0,L,148.0,U
Nov 29 2017,WISML,75,N.ILL,62,W,+2.0,W,134.0,O
Nov 24 2017,WISML,49,WISCN,71,L,-16.0,L,128.5,U
Nov 19 2017,ELON,71,WISML,72,W,+2.0,W,138.0,O
Nov 18 2017,FLAIN,51,WISML,66,W,-12.5,W,132.0,U
Nov 17 2017,CNCSTP,69,WISML,55,L,-24.5,L,0.0,
Nov 13 2017,WISML,74,IOWAS,56,W,-13.0,W,142.5,U
Nov 10 2017,WI-LC,73,WISML,83,W,0.0,,0.0,
Dec 30 2017,DETRT,79,WISML,87,W,-11.0,L,153.0,O
Dec 28 2017,OAKLN,76,WISML,68,L,+1.5,L,148.5,U
Dec 22 2017,WMICH,66,WISML,63,L,-5.0,L,137.0,U
Dec 16 2017,LOYCH,56,WISML,73,W,+2.5,W,133.5,U
Dec 13 2017,WISML,63,BELMT,82,L,-9.5,L,138.5,O
Dec 9 2017,WISML,69,W.ILL,90,L,+4.0,L,129.0,O
Dec 5 2017,WISML,62,JAXVL,52,W,0.0,,0.0,
Dec 2 2017,MONST,68,WISML,64,L,-5.5,L,139.0,U
Feb 24 2018,WISML,70,OAKLN,72,L,-5.0,W,145.5,U
Feb 22 2018,WISML,72,DETRT,49,W,+3.5,W,148.5,U
Feb 16 2018,IUPUI,76,WISML,71,L,-9.0,L,131.0,O
Feb 10 2018,WISML,74,WRIGH,73,W,-7.0,W,129.0,O
Feb 8 2018,WISML,52,N.KENT,54,L,-10.0,W,137.5,U
Feb 2 2018,WISGB,58,WISML,76,W,-7.5,W,142.0,U
Mar 5 2018,WISML,53,WRIGH,59,L,-4.0,L,129.5,U
Mar 4 2018,WISML,80,ILCHI,75,W,+1.5,W,139.0,O
